公司代號,公司名稱,統一編號,_統一編號
6271,同欣電子工業股份有限公司,"	04226986","_	04226986"
6272,驊陞科技股份有限公司,"	23610975","_	23610975"
6274,台燿科技股份有限公司,"	04226091","_	04226091"
6275,元山科技工業股份有限公司,"	22264722","_	22264722"
6276,安鈦克科技股份有限公司,"	34235759","_	34235759"
6277,宏正自動科技股份有限公司,"	12403422","_	12403422"
6278,台灣表面黏著科技股份有限公司,"	23722471","_	23722471"
6279,胡連精密股份有限公司,"	20759430","_	20759430"
6281,全國電子股份有限公司,"	22006252","_	22006252"
6282,康舒科技股份有限公司,"	12341051","_	12341051"
6283,淳安電子股份有限公司,"	89827686","_	89827686"
6284,佳邦科技股份有限公司,"	16599215","_	16599215"
6285,啟碁科技股份有限公司,"	97331723","_	97331723"
6287,元隆電子股份有限公司,"	22099174","_	22099174"
6288,聯嘉光電股份有限公司,"	89396315","_	89396315"
6289,華上光電股份有限公司,"	16743865","_	16743865"
6290,良維科技股份有限公司,"	11298247","_	11298247"
6291,沛亨半導體股份有限公司,"	86541238","_	86541238"
6292,迅德興業股份有限公司,"	22133530","_	22133530"
6294,智基科技開發股份有限公司,"	97306837","_	97306837"
6403,群登科技股份有限公司,"	24399520","_	24399520"
6404,中國通訊多媒體集團股份有限公司,"	53661269","_	53661269"
6405,悅城科技股份有限公司,"	27340208","_	27340208"
6407,相互股份有限公司,"	23810592","_	23810592"
6409,旭隼科技股份有限公司,"	28865032","_	28865032"
6411,晶焱科技股份有限公司,"	28081989","_	28081989"
6412,群光電能科技股份有限公司,"	24284436","_	24284436"
6414,樺漢科技股份有限公司,"	70380046","_	70380046"
6415,矽力杰股份有限公司,"	02906023","_	02906023"
6416,瑞祺電通股份有限公司,"	28488592","_	28488592"
6417,韋僑科技股份有限公司,"	16877131","_	16877131"
6418,詠昇電子股份有限公司,"	22774892","_	22774892"
6419,京晨科技股份有限公司,"	28212547","_	28212547"
6420,巨擘先進股份有限公司,"	16901646","_	16901646"
6423,億而得微電子股份有限公司,"	12894399","_	12894399"
6425,易發精機股份有限公司,"	22994919","_	22994919"
6426,統新光訊股份有限公司,"	13111161","_	13111161"
6427,弘勝光電股份有限公司,"	24223570","_	24223570"
6428,台灣淘米科技股份有限公司,"	24482647","_	24482647"
6431,光麗光電科技股份有限公司,"	41181265","_	41181265"
6432,今展科技股份有限公司,"	12688172","_	12688172"
6434,達輝光電股份有限公司,"	28230046","_	28230046"
6435,大中積體電路股份有限公司,"	28112723","_	28112723"
6438,迅得機械股份有限公司,"	70753397","_	70753397"
6441,廣錠科技股份有限公司,"	53562649","_	53562649"
6442,光紅建聖股份有限公司,"	97119975","_	97119975"
6443,元晶太陽能科技股份有限公司,"	28997300","_	28997300"
6444,寶德電化材科技股份有限公司,"	53100892","_	53100892"
6445,經絡動力醫學股份有限公司,"	27533161","_	27533161"
6446,藥華醫藥股份有限公司,"	70557655","_	70557655"
6449,鈺邦科技股份有限公司,"	28064644","_	28064644"
6451,訊芯科技控股股份有限公司,"	38649225","_	38649225"
6452,康友製藥控股有限公司,"	54395965","_	54395965"
6456,業成控股股份有限公司,"	41420316","_	41420316"
6457,紘康科技股份有限公司,"	28751690","_	28751690"
6461,益得生物科技股份有限公司,"	53104031","_	53104031"
6462,神盾股份有限公司,"	28835517","_	28835517"
6464,台灣數位光訊科技股份有限公司,"	28371951","_	28371951"
6465,威潤科技股份有限公司,"	24497254","_	24497254"
6468,網石棒辣椒股份有限公司,"	53918472","_	53918472"
6469,大樹醫藥股份有限公司,"	12803476","_	12803476"
6470,宇智網通股份有限公司,"	27375986","_	27375986"
6472,保瑞藥業股份有限公司,"	28684877","_	28684877"
6473,好玩家股份有限公司,"	29150415","_	29150415"
6474,華豫寧股份有限公司,"	84094369","_	84094369"
6475,岱煒科技股份有限公司,"	12943883","_	12943883"
6477,安集科技股份有限公司,"	28580346","_	28580346"
6479,瑞寶基因股份有限公司,"	28861633","_	28861633"
6482,弘煜科技事業股份有限公司,"	25064206","_	25064206"
6483,原創生醫股份有限公司,"	29184891","_	29184891"
6484,惠合再生醫學生技股份有限公司,"	24405425","_	24405425"
6485,點序科技股份有限公司,"	28927852","_	28927852"
6486,互動國際數位股份有限公司,"	80192260","_	80192260"
6488,環球晶圓股份有限公司,"	28113286","_	28113286"
6490,凌昇能源科技股份有限公司,"	53307514","_	53307514"
6491,晶碩光學股份有限公司,"	25021158","_	25021158"
6492,生華生物科技股份有限公司,"	54021973","_	54021973"
6493,雷虎生技股份有限公司,"	53835304","_	53835304"
6494,九齊科技股份有限公司,"	28509490","_	28509490"
6495,英屬開曼群島商納諾股份有限公司,"	42463592","_	42463592"
6496,科懋生物科技股份有限公司,"	23024594","_	23024594"
6497,亞獅康股份有限公司,"	42484421","_	42484421"
6498,久禾光電股份有限公司,"	80579685","_	80579685"
6499,益安生醫股份有限公司,"	54150856","_	54150856"
6504,南六企業股份有限公司,"	75989858","_	75989858"
6505,台塑石化股份有限公司,"	86522210","_	86522210"
6506,邦實業股份有限公司,"	23531297","_	23531297"
6508,惠光股份有限公司,"	69546202","_	69546202"
6509,聚和國際股份有限公司,"	04243562","_	04243562"
6510,中華精測科技股份有限公司,"	27879121","_	27879121"
6511,綠晁科技股份有限公司,"	25154972","_	25154972"
6512,啟發電子股份有限公司,"	28133327","_	28133327"
6514,芮特科技股份有限公司,"	42332136","_	42332136"
6515,穎崴科技股份有限公司,"	13145774","_	13145774"
6516,勤崴國際科技股份有限公司,"	28835663","_	28835663"
6517,保勝光學股份有限公司,"	55174031","_	55174031"
6518,康科特股份有限公司,"	25029519","_	25029519"
6520,臺灣動藥國際股份有限公司,"	53742349","_	53742349"
6523,達爾膚生醫科技股份有限公司,"	80167706","_	80167706"
6525,捷敏股份有限公司,"	49791260","_	49791260"
6527,明達醫學科技股份有限公司,"	25057697","_	25057697"
6529,研鼎智能股份有限公司,"	29044837","_	29044837"
6530,創威光電股份有限公司,"	13067290","_	13067290"
6531,愛普科技股份有限公司,"	53503847","_	53503847"
6532,瑞耘科技股份有限公司,"	16394917","_	16394917"
6533,晶心科技股份有限公司,"	27638046","_	27638046"
6534,正瀚生技股份有限公司,"	54313303","_	54313303"
6535,順天醫藥生技股份有限公司,"	12663974","_	12663974"
6536,碩豐數位科技股份有限公司,"	24231494","_	24231494"
6538,倉和股份有限公司,"	84819223","_	84819223"
6539,翔宇生醫科技股份有限公司,"	53350764","_	53350764"
6541,泰福生技股份有限公司,"	24797816","_	24797816"
6542,隆中網絡股份有限公司,"	53114404","_	53114404"
6543,普惠醫工股份有限公司,"	23243578","_	23243578"
6545,擎力科技股份有限公司,"	80661122","_	80661122"
6547,高端疫苗生物製劑股份有限公司,"	53943057","_	53943057"
6548,長華科技股份有限公司,"	70849957","_	70849957"
6549,景凱生物科技股份有限公司,"	53394159","_	53394159"
6550,北極星藥業集團股份有限公司,"	24792045","_	24792045"
6552,易華電子股份有限公司,"	76025826","_	76025826"
6553,豐華生物科技股份有限公司,"	29048989","_	29048989"
6555,榮炭科技股份有限公司,"	24489613","_	24489613"
6556,勝品電通股份有限公司,"	53184695","_	53184695"
6558,興能高科技股份有限公司,"	97430131","_	97430131"
6559,研晶光電股份有限公司,"	27797183","_	27797183"
6560,欣普羅光電股份有限公司,"	70643081","_	70643081"
6561,是方電訊股份有限公司,"	86000036","_	86000036"
6562,聯亞藥業股份有限公司,"	24626617","_	24626617"
6563,映智科技股份有限公司,"	53495662","_	53495662"
6564,安特羅生物科技股份有限公司,"	54665910","_	54665910"
6565,物聯智慧股份有限公司,"	29045478","_	29045478"
6566,創益生技股份有限公司,"	53226196","_	53226196"
6568,宏觀微電子股份有限公司,"	28514260","_	28514260"
6569,醫揚科技股份有限公司,"	29135647","_	29135647"
6570,維田科技股份有限公司,"	27271130","_	27271130"
6572,博錸生技股份有限公司,"	24489199","_	24489199"
6573,虹揚發展科技股份有限公司,"	53016234","_	53016234"
6574,霈方國際股份有限公司,"	80281973","_	80281973"
6575,心悅生醫股份有限公司,"	54179072","_	54179072"
6576,逸達生物科技股份有限公司,"	54165507","_	54165507"
6577,勁豐電子股份有限公司,"	70565509","_	70565509"
6578,達邦蛋白股份有限公司,"	13000453","_	13000453"
6579,研揚科技股份有限公司,"	53113073","_	53113073"
6580,台睿生物科技股份有限公司,"	53529570","_	53529570"
6581,台灣鋼聯股份有限公司,"	89528054","_	89528054"
6582,申豐特用應材股份有限公司,"	85841102","_	85841102"
6583,友松娛樂股份有限公司,"	12654975","_	12654975"
6584,南俊國際股份有限公司,"	36268804","_	36268804"
6585,鼎基先進材料股份有限公司,"	81486019","_	81486019"
6586,醣基生醫股份有限公司,"	54170142","_	54170142"
6587,鑫盛傳媒製作股份有限公司,"	24783003","_	24783003"
6588,東典光電科技股份有限公司,"	70507419","_	70507419"
6589,台康生技股份有限公司,"	54150737","_	54150737"
6590,普鴻資訊股份有限公司,"	70584647","_	70584647"
6591,動力科技股份有限公司,"	42461124","_	42461124"
6592,和潤企業股份有限公司,"	16844548","_	16844548"
6593,台灣銘板股份有限公司,"	20675832","_	20675832"
6594,展匯科技股份有限公司,"	42627808","_	42627808"
6595,光禹國際數位娛樂開發股份有限公司,"	54320971","_	54320971"
6596,寬宏藝術經紀股份有限公司,"	27530185","_	27530185"
6597,立誠光電股份有限公司,"	53125710","_	53125710"
6598,瑞磁生物科技集團股份有限公司,"	42545659","_	42545659"
6599,普達系統股份有限公司,"	29069127","_	29069127"
6603,富強鑫精密工業股份有限公司,"	86122164","_	86122164"
6605,帝寶工業股份有限公司,"	59347422","_	59347422"
6606,建德工業股份有限公司,"	35309102","_	35309102"
6609,台灣瀧澤科技股份有限公司,"	44549792","_	44549792"
6610,安成生物科技股份有限公司,"	25147136","_	25147136"
6611,辣椒方舟移動數位股份有限公司,"	24748105","_	24748105"
6612,應用奈米醫材科技股份有限公司,"	28113167","_	28113167"
6613,朋億股份有限公司,"	16034271","_	16034271"
6614,資拓宏宇國際股份有限公司,"	28859051","_	28859051"
6615,慧智基因股份有限公司,"	53710986","_	53710986"
6616,特昇國際股份有限公司,"	72488249","_	72488249"
6617,共信醫藥科技控股股份有限公司,"	42486336","_	42486336"
6618,永虹先進材料股份有限公司,"	53536761","_	53536761"
6620,漢達生技醫藥股份有限公司,"	24546157","_	24546157"
6621,華宇藥品股份有限公司,"	70680851","_	70680851"
6622,百聿數碼創意股份有限公司,"	24777847","_	24777847"
6623,施吉生技應材股份有限公司,"	54240554","_	54240554"
6624,萬年清環境工程股份有限公司,"	16863495","_	16863495"
6625,必應創造股份有限公司,"	54663862","_	54663862"
6626,唯數娛樂科技股份有限公司,"	54661506","_	54661506"
6628,創祐生技股份有限公司,"	54368019","_	54368019"
6629,泰金投資控股股份有限公司,"	43015307","_	43015307"
6633,萊鎂醫療器材股份有限公司,"	25181598","_	25181598"
6634,欣耀生醫股份有限公司,"	54727599","_	54727599"
6635,瑞利軍工股份有限公司,"	24712802","_	24712802"
6637,醫影股份有限公司,"	86700973","_	86700973"
6638,沅聖科技股份有限公司,"	80456781","_	80456781"
6639,源大環能股份有限公司,"	29120948","_	29120948"
6640,均華精密工業股份有限公司,"	53186146","_	53186146"
6641,基士德科技股份有限公司,"	82703128","_	82703128"
6642,富致科技股份有限公司,"	70670235","_	70670235"
6643,星科技股份有限公司,"	53621915","_	53621915"
6645,金萬林企業股份有限公司,"	27348877","_	27348877"
6647,合迪股份有限公司,"	22424994","_	22424994"
6648,斯其大科技股份有限公司,"	16790212","_	16790212"
6649,台灣生醫材料股份有限公司,"	54008079","_	54008079"
6650,帝圖科技文化股份有限公司,"	24327189","_	24327189"
6651,全宇昕科技股份有限公司,"	13063718","_	13063718"
6652,雅祥生技醫藥股份有限公司,"	27570215","_	27570215"
6654,天正國際精密機械股份有限公司,"	53900846","_	53900846"
6655,科定企業股份有限公司,"	80214519","_	80214519"
6656,宬世環宇國際媒體股份有限公司,"	24309422","_	24309422"
6657,華安醫學股份有限公司,"	53726093","_	53726093"
6658,聯策科技股份有限公司,"	13079649","_	13079649"
6659,天明製藥股份有限公司,"	81002274","_	81002274"
6660,厚美德生物科技股份有限公司,"	70507157","_	70507157"
6661,威健股份有限公司,"	80158777","_	80158777"
6662,樂斯科生物科技股份有限公司,"	12862410","_	12862410"
6663,茂丞科技股份有限公司,"	29048279","_	29048279"
6664,群翊工業股份有限公司,"	23555277","_	23555277"
6665,康聯生醫科技股份有限公司,"	24291669","_	24291669"
6666,羅麗芬控股股份有限公司,"	82230260","_	82230260"
6667,信紘科技股份有限公司,"	89728356","_	89728356"
6668,中揚光電股份有限公司,"	54258218","_	54258218"
6669,緯穎科技服務股份有限公司,"	53687704","_	53687704"
6670,復盛應用科技股份有限公司,"	53091900","_	53091900"
6671,三能集團控股股份有限公司,"	82517356","_	82517356"
6672,騰輝電子國際集團股份有限公司,"	72952251","_	72952251"
6673,和詮科技股份有限公司,"	70849491","_	70849491"
6674,鋐寶科技股份有限公司,"	24456541","_	24456541"
6676,祥翊製藥股份有限公司,"	27559859","_	27559859"
6677,瑩碩生技醫藥股份有限公司,"	80207616","_	80207616"
6679,鈺太科技股份有限公司,"	27979753","_	27979753"
6680,鑫創電子股份有限公司,"	24332747","_	24332747"
6682,碩鑽材料股份有限公司,"	24804181","_	24804181"
6683,雍智科技股份有限公司,"	28398895","_	28398895"
6684,安格科技股份有限公司,"	53172585","_	53172585"
6688,海樂影業股份有限公司,"	27457157","_	27457157"
6689,伊雲谷數位科技股份有限公司,"	54359763","_	54359763"
6690,安碁資訊股份有限公司,"	70565450","_	70565450"
6691,洋基工程股份有限公司,"	30921756","_	30921756"
6692,進金生能源服務股份有限公司,"	24758118","_	24758118"
6693,廣閎科技股份有限公司,"	28870892","_	28870892"
6694,長泓能源科技股份有限公司,"	25059175","_	25059175"
6695,芯鼎科技股份有限公司,"	28112890","_	28112890"
6696,仁新醫藥股份有限公司,"	43814765","_	43814765"
6697,東捷資訊服務股份有限公司,"	23929058","_	23929058"
6698,旭暉應用材料股份有限公司,"	28722767","_	28722767"
6699,奇邑科技股份有限公司,"	79959602","_	79959602"
6703,軒郁國際股份有限公司,"	24347235","_	24347235"
6704,國璽幹細胞應用技術股份有限公司,"	80689276","_	80689276"
6705,振躍精密滑軌股份有限公司,"	97214507","_	97214507"
6706,惠特科技股份有限公司,"	70697332","_	70697332"
6707,富基電通股份有限公司,"	27525541","_	27525541"
6708,天擎積體電路股份有限公司,"	12748729","_	12748729"
6709,昱厚生技股份有限公司,"	28403068","_	28403068"
6712,長聖國際生技股份有限公司,"	60274720","_	60274720"
6713,博謙生技股份有限公司,"	54574685","_	54574685"
6715,嘉基科技股份有限公司,"	53431627","_	53431627"
6716,應廣科技股份有限公司,"	27619977","_	27619977"
6717,智慧光科技股份有限公司,"	80258993","_	80258993"
6719,力智電子股份有限公司,"	27983551","_	27983551"
6720,久昌科技股份有限公司,"	53502805","_	53502805"
6721,信實保全股份有限公司,"	24210110","_	24210110"
6722,輝創電子股份有限公司,"	20947969","_	20947969"
6723,傑智環境科技股份有限公司,"	28139878","_	28139878"
6724,創王光電股份有限公司,"	43941967","_	43941967"
6725,台灣矽科宏晟科技股份有限公司,"	54803147","_	54803147"
6726,鑫亞電通股份有限公司,"	16296444","_	16296444"
6727,亞泰金屬工業股份有限公司,"	04393941","_	04393941"
6728,上洋產業股份有限公司,"	12978735","_	12978735"
6729,機光科技股份有限公司,"	12846708","_	12846708"
6730,常廣股份有限公司,"	80722654","_	80722654"
6731,啟坤科技股份有限公司,"	04465819","_	04465819"
6732,昇佳電子股份有限公司,"	25079572","_	25079572"
6733,博晟生醫股份有限公司,"	42404010","_	42404010"
6734,安盛生科股份有限公司,"	53927676","_	53927676"
6735,美達科技股份有限公司,"	13115906","_	13115906"
6736,碩辣椒股份有限公司,"	54173788","_	54173788"
6737,秀育企業股份有限公司,"	59244777","_	59244777"
6738,鼎恒數位科技股份有限公司,"	54510058","_	54510058"
6739,竹陞科技股份有限公司,"	56712683","_	56712683"
6740,松果購物股份有限公司,"	43455509","_	43455509"
6742,澤米科技股份有限公司,"	80137437","_	80137437"
6743,安普新股份有限公司,"	16540496","_	16540496"
6744,豐技生物科技股份有限公司,"	86704393","_	86704393"
6746,全科綜電股份有限公司,"	28220737","_	28220737"
6747,亨泰光學股份有限公司,"	04342697","_	04342697"
6748,亞果生醫股份有限公司,"	54562029","_	54562029"
6749,黑馬數位科技股份有限公司,"	54712815","_	54712815"
6750,泰創工程股份有限公司,"	84417537","_	84417537"
6751,智聯服務股份有限公司,"	57604000","_	57604000"
6752,叡揚資訊股份有限公司,"	22425662","_	22425662"
6753,龍德造船工業股份有限公司,"	40607762","_	40607762"
6754,匯僑室內裝修設計股份有限公司,"	24775812","_	24775812"
6755,連鋐科技股份有限公司,"	28031594","_	28031594"
6756,威鋒電子股份有限公司,"	29125676","_	29125676"
6757,台灣虎航股份有限公司,"	54381049","_	54381049"
6758,冠亞生技股份有限公司,"	12873063","_	12873063"
6761,穩得實業股份有限公司,"	05052033","_	05052033"
6762,達亞國際股份有限公司,"	27491562","_	27491562"
6763,綠界科技股份有限公司,"	97025978","_	97025978"
6803,崑鼎投資控股股份有限公司,"	70758512","_	70758512"
7402,邑錡股份有限公司,"	80538664","_	80538664"
7419,達勝科技股份有限公司,"	27449349","_	27449349"
7443,凡事康流體科技股份有限公司,"	70401437","_	70401437"
7516,清淨海生技股份有限公司,"	28646868","_	28646868"
7556,意德士科技股份有限公司,"	70381684","_	70381684"
7558,群利科技股份有限公司,"	24467961","_	24467961"
8011,台通光電股份有限公司,"	12362365","_	12362365"
8015,愛迪亞科技股份有限公司,"	97178397","_	97178397"
8016,矽創電子股份有限公司,"	86735240","_	86735240"
8021,尖點科技股份有限公司,"	96912835","_	96912835"
8022,正航資訊股份有限公司,"	23736165","_	23736165"
8024,佑華微電子股份有限公司,"	86806602","_	86806602"
8027,鈦昇科技股份有限公司,"	22101002","_	22101002"
8028,昇陽國際半導體股份有限公司,"	84149884","_	84149884"
8029,久尹股份有限公司,"	04717913","_	04717913"
8032,光菱電子股份有限公司,"	22626725","_	22626725"
8033,雷虎科技股份有限公司,"	52541175","_	52541175"
8034,榮群電訊股份有限公司,"	86001464","_	86001464"
8038,長園科技實業股份有限公司,"	16207745","_	16207745"
8039,台虹科技股份有限公司,"	16198345","_	16198345"
8040,九暘電子股份有限公司,"	16069953","_	16069953"
8042,臺灣金山電子工業股份有限公司,"	03550210","_	03550210"
8043,蜜望實企業股份有限公司,"	23310983","_	23310983"
8044,網路家庭國際資訊股份有限公司,"	16606102","_	16606102"
8045,達運光電股份有限公司,"	86880449","_	86880449"
8046,南亞電路板股份有限公司,"	16096804","_	16096804"
8047,星雲電腦股份有限公司,"	23360202","_	23360202"
8048,德勝科技股份有限公司,"	05094603","_	05094603"
8049,晶采光電科技股份有限公司,"	16440433","_	16440433"
8050,廣積科技股份有限公司,"	70479315","_	70479315"
8053,巨擘科技股份有限公司,"	47255904","_	47255904"
8054,安國國際科技股份有限公司,"	70455720","_	70455720"
8059,凱碩科技股份有限公司,"	16631735","_	16631735"
8064,東捷科技股份有限公司,"	16491312","_	16491312"
8066,來思達國際企業股份有限公司,"	84149821","_	84149821"
8067,志旭國際股份有限公司,"	23286631","_	23286631"
8068,全達國際股份有限公司,"	16003714","_	16003714"
8069,元太科技工業股份有限公司,"	22099890","_	22099890"
8070,長華電材股份有限公司,"	23307811","_	23307811"
8071,能率網通股份有限公司,"	84415355","_	84415355"
8072,陞泰科技股份有限公司,"	97092770","_	97092770"
8074,鉅橡企業股份有限公司,"	96865657","_	96865657"
8076,伍豐科技股份有限公司,"	89961466","_	89961466"
8077,洛碁實業股份有限公司,"	89211393","_	89211393"
8080,台灣奧斯特股份有限公司,"	84492351","_	84492351"
8081,致新科技股份有限公司,"	84149723","_	84149723"
8083,瑞穎股份有限公司,"	16264415","_	16264415"
8084,巨虹電子股份有限公司,"	84630087","_	84630087"
8085,福華電子股份有限公司,"	11825450","_	11825450"
8086,宏捷科技股份有限公司,"	16130423","_	16130423"
8087,華鎂鑫科技股份有限公司,"	16203494","_	16203494"
8088,品安科技股份有限公司,"	84750054","_	84750054"
8089,康全電訊股份有限公司,"	23727877","_	23727877"
8091,翔名科技股份有限公司,"	86436593","_	86436593"
8092,建暐精密科技股份有限公司,"	76470282","_	76470282"
8093,保銳科技股份有限公司,"	23725553","_	23725553"
8096,擎亞電子股份有限公司,"	16099112","_	16099112"
8097,常珵科技股份有限公司,"	22206879","_	22206879"
8099,大同世界科技股份有限公司,"	70771557","_	70771557"
8101,華冠通訊股份有限公司,"	70747852","_	70747852"
8103,瀚荃股份有限公司,"	23632274","_	23632274"
8104,錸寶科技股份有限公司,"	70766576","_	70766576"
8105,凌巨科技股份有限公司,"	16432742","_	16432742"
8107,大億金茂股份有限公司,"	16359284","_	16359284"
8109,博大科技股份有限公司,"	86757291","_	86757291"
8110,華東科技股份有限公司,"	22101116","_	22101116"
8111,立碁電子工業股份有限公司,"	23378792","_	23378792"
8112,至上電子股份有限公司,"	22368959","_	22368959"
8114,振樺電子股份有限公司,"	12514341","_	12514341"
8115,帝聞企業股份有限公司,"	11491382","_	11491382"
8119,公信電子股份有限公司,"	20972349","_	20972349"
8121,越峰電子材料股份有限公司,"	86124395","_	86124395"
8127,利汎科技股份有限公司,"	97095636","_	97095636"
8131,福懋科技股份有限公司,"	23826736","_	23826736"
8134,泰山電子股份有限公司,"	43245671","_	43245671"
8140,利翔航太電子股份有限公司,"	97324075","_	97324075"
8147,正淩精密工業股份有限公司,"	22324051","_	22324051"
8150,南茂科技股份有限公司,"	16130042","_	16130042"
8152,峻新電腦股份有限公司,"	86297564","_	86297564"
8155,博智電子股份有限公司,"	89495531","_	89495531"
8163,達方電子股份有限公司,"	16081507","_	16081507"
8171,天宇工業股份有限公司,"	38426929","_	38426929"
8176,智捷科技股份有限公司,"	84149408","_	84149408"
8179,旭德科技股份有限公司,"	16638110","_	16638110"
8182,加高電子股份有限公司,"	75914885","_	75914885"
8183,台灣精星科技股份有限公司,"	23984925","_	23984925"
8201,無敵科技股份有限公司,"	23163259","_	23163259"
8210,勤誠興業股份有限公司,"	05143647","_	05143647"
8213,志超科技股份有限公司,"	70801378","_	70801378"
8215,明基材料股份有限公司,"	16549778","_	16549778"
8218,輝城電子股份有限公司,"	97632713","_	97632713"
8222,寶一科技股份有限公司,"	04431804","_	04431804"
8225,華矽半導體股份有限公司,"	84276023","_	84276023"
8227,巨有科技股份有限公司,"	86169913","_	86169913"
8234,新漢股份有限公司,"	86891972","_	86891972"
8240,華宏新技股份有限公司,"	83428825","_	83428825"
8242,晶訊科技股份有限公司,"	84628723","_	84628723"
8249,菱光科技股份有限公司,"	16596646","_	16596646"
8255,朋程科技股份有限公司,"	16748101","_	16748101"
8261,富鼎先進電子股份有限公司,"	16550923","_	16550923"
8271,宇瞻科技股份有限公司,"	97444368","_	97444368"
8277,商丞科技股份有限公司,"	84783772","_	84783772"
8279,生展生物科技股份有限公司,"	16130471","_	16130471"
8281,歐普羅科技股份有限公司,"	84626464","_	84626464"
8284,三竹資訊股份有限公司,"	86136982","_	86136982"
8287,英格爾科技股份有限公司,"	43869091","_	43869091"
8289,泰藝電子股份有限公司,"	70540563","_	70540563"
8291,尚茂電子材料股份有限公司,"	16431363","_	16431363"
8298,威睿科技股份有限公司,"	70573368","_	70573368"
8299,群聯電子股份有限公司,"	12649951","_	12649951"
8304,佳聯有線電視股份有限公司,"	97176779","_	97176779"
8305,群健有線電視股份有限公司,"	16085969","_	16085969"
8307,大台中數位有線電視股份有限公司,"	97176790","_	97176790"
8308,中投有線電視股份有限公司,"	16085715","_	16085715"
8309,吉元有線電視股份有限公司,"	16085145","_	16085145"
8310,長德有線電視股份有限公司,"	16085813","_	16085813"
8312,東亞有線電視股份有限公司,"	16080958","_	16080958"
8315,大江國際股份有限公司,"	97430717","_	97430717"
8323,天威保全股份有限公司,"	23316868","_	23316868"
8327,洄瀾有線電視股份有限公司,"	16449841","_	16449841"
8329,臺灣電視事業股份有限公司,"	20685000","_	20685000"
8330,臺灣汎生製藥廠股份有限公司,"	85615014","_	85615014"
8338,麥寮汽電股份有限公司,"	96975970","_	96975970"
8341,日友環保科技股份有限公司,"	89922041","_	89922041"
8342,益張實業股份有限公司,"	22492367","_	22492367"
8343,科學城物流股份有限公司,"	16130319","_	16130319"
8349,恒耀國際股份有限公司,"	69916350","_	69916350"
8350,榮輪科技股份有限公司,"	22318868","_	22318868"
8354,冠好科技股份有限公司,"	86779099","_	86779099"
8358,金居開發股份有限公司,"	16447610","_	16447610"
8359,錢櫃企業股份有限公司,"	22327867","_	22327867"
8360,中華電視股份有限公司,"	20516997","_	20516997"
8366,中華彩色印刷股份有限公司,"	03097801","_	03097801"
8367,建新國際股份有限公司,"	23250583","_	23250583"
8368,屏南有線電視股份有限公司,"	16446470","_	16446470"
8370,欣隆天然氣股份有限公司,"	00146877","_	00146877"
8374,羅昇企業股份有限公司,"	12486062","_	12486062"
8376,遠鼎投資股份有限公司,"	22266828","_	22266828"
8379,欣湖天然氣股份有限公司,"	04779353","_	04779353"
8383,千附實業股份有限公司,"	12378253","_	12378253"
8387,緯來電視網股份有限公司,"	20913187","_	20913187"
8390,金益鼎企業股份有限公司,"	97419282","_	97419282"
8391,森霸電力股份有限公司,"	70783499","_	70783499"
8392,星能電力股份有限公司,"	70783765","_	70783765"
8394,台灣菸酒股份有限公司,"	03787101","_	03787101"
8399,聯美林業股份有限公司,"	89507038","_	89507038"
8401,白紗科技印刷股份有限公司,"	70730281","_	70730281"
8403,盛弘醫藥股份有限公司,"	80563852","_	80563852"
8404,百和興業股份有限公司,"	26829193","_	26829193"
8406,金可國際股份有限公司,"	39660325","_	39660325"
8409,商之器科技股份有限公司,"	22743619","_	22743619"
8410,森田印刷廠股份有限公司,"	68682185","_	68682185"
8411,福貞控股股份有限公司,"	10913602","_	10913602"
8415,大成國際鋼鐵股份有限公司,"	28754606","_	28754606"
8416,實威國際股份有限公司,"	27746072","_	27746072"
8418,捷必勝控股股份有限公司,"	53008678","_	53008678"
8420,明揚國際科技股份有限公司,"	28288026","_	28288026"
8421,旭源包裝科技股份有限公司,"	27476083","_	27476083"
8422,可寧衛股份有限公司,"	16908140","_	16908140"
8423,保綠資源股份有限公司,"	53003483","_	53003483"
8424,惠普股份有限公司,"	12371385","_	12371385"
8426,紅木集團股份有限公司,"	53003863","_	53003863"
8427,基勝控股股份有限公司,"	53013905","_	53013905"
8429,金麗集團控股有限公司,"	36986397","_	36986397"
8431,匯鑽科技股份有限公司,"	29061764","_	29061764"
8432,東生華製藥股份有限公司,"	53093421","_	53093421"
8433,弘帆股份有限公司,"	12547173","_	12547173"
8435,台灣鉅邁股份有限公司,"	12137902","_	12137902"
8436,大江生醫股份有限公司,"	12292039","_	12292039"
8437,大地幼教股份有限公司,"	41421434","_	41421434"
8438,昶昕實業股份有限公司,"	23509611","_	23509611"
8440,綠電再生股份有限公司,"	16636181","_	16636181"
8442,威宏控股股份有限公司,"	50684485","_	50684485"
8443,阿瘦實業股份有限公司,"	80511709","_	80511709"
8444,綠河股份有限公司,"	54387326","_	54387326"
8446,華研國際音樂股份有限公司,"	16842491","_	16842491"
8450,霹靂國際多媒體股份有限公司,"	97053241","_	97053241"
8452,北都數位有線電視股份有限公司,"	54348464","_	54348464"
8453,全國數位有線電視股份有限公司,"	54279620","_	54279620"
8454,富邦媒體科技股份有限公司,"	27365925","_	27365925"
8455,蓋曼群島商日本大拓股份有限公司,"	54385657","_	54385657"
8456,天外天數位有線電視股份有限公司,"	54293088","_	54293088"
8458,影一製作所股份有限公司,"	28701117","_	28701117"
8459,數位天空服務股份有限公司,"	54693824","_	54693824"
