公司代號,_公司代號,公司名稱,統一編號,_統一編號,市場別
3663,_3663,鑫科材料科技股份有限公司,16827203,_	16827203,上櫃
3664,_3664,安瑞科技股份有限公司,28984305,_	28984305,上櫃
3665,_3665,貿聯控股(BizLink Holding Inc.),26644007,_	26644007,上市
3666,_3666,光耀科技股份有限公司,27397031,_	27397031,上櫃
3669,_3669,圓展科技股份有限公司,28428722,_	28428722,上市
3672,_3672,康聯訊科技股份有限公司,16744506,_	16744506,上櫃
3673,_3673,TPK Holding Co.,,,
3673,_3673,TPK Holding Co.,,,
3675,_3675,德微科技股份有限公司,89672698,_	89672698,上櫃
3678,_3678,聯享光電股份有限公司,12767387,_	12767387,興櫃
3679,_3679,新至陞科技股份有限公司,36011776,_	36011776,上市
3680,_3680,家登精密工業股份有限公司,16406379,_	16406379,上櫃
3682,_3682,亞太電信股份有限公司,70771579,_	70771579,上市
3683,_3683,仲博科技股份有限公司,84900048,_	84900048,公開發行
3684,_3684,榮昌科技股份有限公司,89549184,_	89549184,上櫃
3685,_3685,元創精密車業股份有限公司,52811070,_	52811070,上櫃
3686,_3686,達能科技股份有限公司,28823511,_	28823511,上市
3687,_3687,茂為歐買尬數位科技股份有限公司,70444999,_	70444999,上櫃
3688,_3688,華立捷科技股份有限公司,12737912,_	12737912,公開發行
3689,_3689,湧德電子股份有限公司,27642463,_	27642463,上櫃
3690,_3690,群豐科技股份有限公司,28110041,_	28110041,不繼續公開發行
3691,_3691,碩禾電子材料股份有限公司,80433079,_	80433079,上櫃
3693,_3693,營邦企業股份有限公司,96994977,_	96994977,上櫃
3694,_3694,海華科技股份有限公司,27667787,_	27667787,上市
3701,_3701,大眾全球投資控股股份有限公司,27242184,_	27242184,上市
3702,_3702,大聯大控股股份有限公司,27928328,_	27928328,上市
3703,_3703,欣陸投資控股股份有限公司,28993629,_	28993629,上市
3704,_3704,合勤投資控股股份有限公司,28999503,_	28999503,上市
3705,_3705,永信國際投資控股股份有限公司,53004906,_	53004906,上市
3706,_3706,神達投資控股股份有限公司,53677966,_	53677966,上市
3707,_3707,漢磊科技股份有限公司,54389725,_	54389725,上櫃
3708,_3708,上緯國際投資控股股份有限公司,43238308,_	43238308,上市
3709,_3709,鑫聯大投資控股股份有限公司,51512503,_	51512503,上櫃
3710,_3710,連展投資控股股份有限公司,51608205,_	51608205,上櫃
3711,_3711,日月光投資控股股份有限公司,29187308,_	29187308,上市
3712,_3712,永崴投資控股股份有限公司,24813370,_	24813370,上市
3713,_3713,新晶投資控股股份有限公司,83423700,_	83423700,上櫃
3714,_3714,富采投資控股股份有限公司,83202930,_	83202930,上市
3715,_3715,定穎投資控股股份有限公司,90302792,_	90302792,上市
4102,_4102,永日化學工業股份有限公司,56620559,_	56620559,上櫃
4104,_4104,佳醫健康事業股份有限公司,22854522,_	22854522,上市
4105,_4105,台灣東洋藥品工業股份有限公司,11821341,_	11821341,上櫃
4106,_4106,雃博股份有限公司,23632773,_	23632773,上市
4107,_4107,邦特生物科技股份有限公司,86306206,_	86306206,上櫃
4108,_4108,懷特生技新藥股份有限公司,16766281,_	16766281,上市
4109,_4109,加捷生醫股份有限公司,89415241,_	89415241,上櫃
4111,_4111,濟生醫藥生技股份有限公司,47154259,_	47154259,上櫃
4113,_4113,聯上實業股份有限公司,16126477,_	16126477,上櫃
4114,_4114,健喬信元醫藥生技股份有限公司,43199950,_	43199950,上櫃
4115,_4115,善德生化科技股份有限公司,16549813,_	16549813,興櫃
4116,_4116,明基三豐醫療器材股份有限公司,23285106,_	23285106,上櫃
4117,_4117,普生股份有限公司,47299918,_	47299918,興櫃
4118,_4118,友合生化科技股份有限公司,16592888,_	16592888,公開發行
4119,_4119,旭富製藥科技股份有限公司,22662545,_	22662545,上市
4120,_4120,友華生技醫藥股份有限公司,12397982,_	12397982,上櫃
4121,_4121,優盛醫學科技股份有限公司,23123644,_	23123644,上櫃
4123,_4123,晟德大藥廠股份有限公司,18606304,_	18606304,上櫃
4126,_4126,太平洋醫材股份有限公司,20765714,_	20765714,上櫃
4127,_4127,天良生物科技企業股份有限公司,85086859,_	85086859,上櫃
4128,_4128,中天生物科技股份有限公司,70555349,_	70555349,上櫃
4129,_4129,聯合骨科器材股份有限公司,22099982,_	22099982,上櫃
4130,_4130,健亞生物科技股份有限公司,84149006,_	84149006,上櫃
4131,_4131,浩泰精準股份有限公司,16680539,_	16680539,上櫃
4131,_4131,浩泰精準股份有限公司,16680539,_	16680539,上櫃公司
4132,_4132,國鼎生物科技股份有限公司,80280616,_	80280616,興櫃
4133,_4133,亞諾法生技股份有限公司,12974421,_	12974421,上市
4135,_4135,天賜爾生物科技股份有限公司,16725493,_	16725493,不繼續公開發行
4136,_4136,英屬開曼太和生技集團股份有限公司,43172002,_	43172002,不繼續公開發行
4137,_4137,麗豐股份有限公司,38488868,_	38488868,上市
4138,_4138,曜亞國際股份有限公司,80527809,_	80527809,上櫃
4139,_4139,馬光保健控股股份有限公司,28993894,_	28993894,上櫃
4141,_4141,龍燈環球農業科技股份有限公司,28999969,_	28999969,不繼續公開發行
4142,_4142,國光生物科技股份有限公司,33259508,_	33259508,上市
4144,_4144,康聯控股有限公司,26379324,_	26379324,不繼續公開發行
4147,_4147,中裕新藥股份有限公司,28707338,_	28707338,上櫃
4148,_4148,全宇生技控股有限公司,42527358,_	42527358,上市
4150,_4150,優你康光學股份有限公司,86723722,_	86723722,興櫃
4151,_4151,明躍國際健康科技股份有限公司,70527203,_	70527203,不繼續公開發行
4153,_4153,鈺緯科技開發股份有限公司,89376900,_	89376900,上櫃
4154,_4154,樂威科股份有限公司,26330076,_	26330076,上櫃
4154,_4154,樂威科股份有限公司,26330076,_	26330076,上櫃
4155,_4155,訊映光電股份有限公司,27453928,_	27453928,上市
4157,_4157,太景醫藥研發控股股份有限公司,31982484,_	31982484,上櫃
4160,_4160,訊聯基因數位股份有限公司,24268870,_	24268870,上櫃
4160,_4160,訊聯基因數位股份有限公司,24268870,_	24268870,上櫃
4161,_4161,聿新生物科技股份有限公司,16930971,_	16930971,上櫃
4162,_4162,智擎生技製藥股份有限公司,80264691,_	80264691,上櫃
4163,_4163,鐿鈦科技股份有限公司,27473348,_	27473348,上櫃
4164,_4164,承業生醫投資控股股份有限公司,24483414,_	24483414,上市
4166,_4166,友霖生技醫藥股份有限公司,28924399,_	28924399,興櫃
4167,_4167,松瑞製藥股份有限公司,80642673,_	80642673,上櫃
4167,_4167,松瑞製藥股份有限公司,80642673,_	80642673,上櫃
4168,_4168,台灣醣聯生技醫藥股份有限公司,12683520,_	12683520,上櫃
4169,_4169,泰宗生物科技股份有限公司,16307131,_	16307131,興櫃
4170,_4170,鑫品生醫科技股份有限公司,27545820,_	27545820,公開發行
4171,_4171,瑞基海洋生物科技股份有限公司,27489806,_	27489806,上櫃
4172,_4172,因華生技製藥股份有限公司,27964549,_	27964549,興櫃
4173,_4173,久裕企業股份有限公司,5071926,_	05071926,上櫃
4174,_4174,台灣浩鼎生技股份有限公司,13110677,_	13110677,上櫃
4175,_4175,杏一醫療用品股份有限公司,86649006,_	86649006,上櫃
4177,_4177,柏登生醫股份有限公司,28676378,_	28676378,不繼續公開發行
4183,_4183,福永生物科技股份有限公司,80064027,_	80064027,上櫃
4184,_4184,昕琦科技股份有限公司,70354764,_	70354764,不繼續公開發行
4186,_4186,台灣尖端先進生技醫藥(股)公司,70774029,_	70774029,興櫃
4188,_4188,安克生醫股份有限公司,24316471,_	24316471,上櫃
4189,_4189,膠原科技股份有限公司,80666442,_	80666442,不繼續公開發行
4190,_4190,佐登妮絲集團股份有限公司,47423851,_	47423851,上市
4191,_4191,法德生技藥品股份有限公司,28853599,_	28853599,公開發行
4192,_4192,杏國新藥股份有限公司,29118865,_	29118865,上櫃
4193,_4193,喬本生醫股份有限公司,29184631,_	29184631,不繼續公開發行
4194,_4194,禾伸堂生技股份有限公司,12681706,_	12681706,興櫃
4195,_4195,基龍米克斯生物科技股份有限公司,12953452,_	12953452,興櫃
4197,_4197,暐世生物科技股份有限公司,28031449,_	28031449,興櫃
4198,_4198,欣大健康投資控股股份有限公司,54154754,_	54154754,上櫃
4198,_4198,欣大健康投資控股股份有限公司,54154754,_	54154754,上櫃
4205,_4205,中華食品實業股份有限公司,76316325,_	76316325,上櫃
4207,_4207,環泰企業股份有限公司,12529007,_	12529007,上櫃
4303,_4303,信立化學工業股份有限公司,72104709,_	72104709,上櫃
4304,_4304,勝昱科技股份有限公司,12413104,_	12413104,上櫃
4305,_4305,世坤塑膠股份有限公司,22281617,_	22281617,上櫃
4306,_4306,炎洲股份有限公司,35894259,_	35894259,上市
4401,_4401,東隆興業股份有限公司,18770509,_	18770509,上櫃
4402,_4402,福大材料科技股份有限公司,56349214,_	56349214,上櫃
4406,_4406,新昕纖維股份有限公司,7652202,_	07652202,上櫃
4413,_4413,飛寶企業股份有限公司,22676914,_	22676914,上櫃
4414,_4414,如興股份有限公司,49744324,_	49744324,上市
4415,_4415,台原藥股份有限公司,7729080,_	07729080,不繼續公開發行
4416,_4416,三圓建設股份有限公司,7648290,_	07648290,上櫃
4417,_4417,金洲海洋科技股份有限公司,91871595,_	91871595,上櫃
4419,_4419,元勝國際實業股份有限公司,86124493,_	86124493,上櫃
4420,_4420,光明絲織廠股份有限公司,29576307,_	29576307,上櫃
4426,_4426,利勤實業股份有限公司,16229261,_	16229261,上市
4427,_4427,展頌股份有限公司,22927617,_	22927617,公開發行
4429,_4429,聚紡股份有限公司,16728098,_	16728098,不繼續公開發行
4430,_4430,耀億工業股份有限公司,59021804,_	59021804,上櫃
4431,_4431,敏成健康科技股份有限公司,23883150,_	23883150,興櫃
4432,_4432,銘旺實業股份有限公司,22069170,_	22069170,上櫃
4433,_4433,興采實業股份有限公司,23282425,_	23282425,上櫃
4438,_4438,廣越企業股份有限公司,89620361,_	89620361,上市
4439,_4439,冠星集團控股有限公司,76545523,_	76545523,上市
4440,_4440,宜新實業股份有限公司,54332940,_	54332940,上市
4441,_4441,振大環球股份有限公司,86010365,_	86010365,興櫃
4502,_4502,健信科技工業股份有限公司,55878947,_	55878947,上櫃
4503,_4503,金雨企業股份有限公司,59260902,_	59260902,上櫃
4506,_4506,崇友實業(股)公司,4416894,_	04416894,上櫃
4510,_4510,高鋒工業股份有限公司,55857746,_	55857746,上櫃
4513,_4513,福裕事業股份有限公司,55848584,_	55848584,上櫃
4523,_4523,永彰科技股份有限公司,22522361,_	22522361,上櫃
4526,_4526,東台精機股份有限公司,88120872,_	88120872,上市
4527,_4527,(方方土)霖冷凍機械股份有限公司,22551554,_	22551554,上櫃
4527,_4527,?霖冷凍機械股份有限公司,22551554,_	22551554,上櫃
4528,_4528,江興鍛壓工業股份有限公司,52604255,_	52604255,上櫃
4529,_4529,淳紳股份有限公司,22662904,_	22662904,上櫃
4530,_4530,宏易創新國際股份有限公司,36243760,_	36243760,上櫃
4532,_4532,瑞智精密股份有限公司,23603284,_	23603284,上市
4533,_4533,協易機械工業股份有限公司,36096704,_	36096704,上櫃
4534,_4534,慶騰精密科技股份有限公司,84189908,_	84189908,上櫃
4535,_4535,至興精機股份有限公司,22794503,_	22794503,上櫃
4536,_4536,拓凱實業股份有限公司,52590175,_	52590175,上市
4537,_4537,旭東機械工業股份有限公司,56690647,_	56690647,興櫃
4538,_4538,大詠城機械股份有限公司,60256758,_	60256758,上櫃
4539,_4539,台灣智慧光網股份有限公司,53729177,_	53729177,公開發行
4540,_4540,全球傳動科技股份有限公司,29168533,_	29168533,上市
4541,_4541,晟田科技工業股份有限公司,86263092,_	86263092,上櫃
4542,_4542,科嶠工業股份有限公司,70730016,_	70730016,上櫃
4543,_4543,萬在工業股份有限公司,22212598,_	22212598,上櫃
4544,_4544,春日機械工業股份有限公司,85721346,_	85721346,興櫃
4545,_4545,銘鈺精密工業股份有限公司,12738623,_	12738623,上市
4546,_4546,長亨精密股份有限公司,22540430,_	22540430,興櫃
4547,_4547,主新德科技股份有限公司,52212217,_	52212217,不繼續公開發行
4548,_4548,名超企業股份有限公司,20819325,_	20819325,公開發行
4549,_4549,桓達科技股份有限公司,80132123,_	80132123,上櫃
4550,_4550,長佳機電工程股份有限公司,84271478,_	84271478,上櫃
4551,_4551,智伸科技股份有限公司,22363342,_	22363342,上市
4552,_4552,力達控股有限公司,51016510,_	51016510,上市
4553,_4553,盛復工業股份有限公司,52757548,_	52757548,興櫃
4554,_4554,橙的電子股份有限公司,27601913,_	27601913,上櫃
4555,_4555,台灣氣立股份有限公司,22301178,_	22301178,上市
4556,_4556,旭然國際股份有限公司,1517102,_	01517102,上櫃
4557,_4557,永新控股股份有限公司,42323896,_	42323896,上市
4558,_4558,寶緯工業股份有限公司,23209895,_	23209895,上櫃
4559,_4559,久裕興業科技股份有限公司,55942764,_	55942764,興櫃
4560,_4560,強信機械科技股份有限公司,50721361,_	50721361,上市
4561,_4561,健椿工業股份有限公司,59362767,_	59362767,上櫃
4562,_4562,穎漢科技股份有限公司,28919500,_	28919500,上市
4563,_4563,百德機械股份有限公司,86195222,_	86195222,上櫃
4564,_4564,元翎精密工業股份有限公司,23019109,_	23019109,上市
4565,_4565,宏偉電機工業股份有限公司,35945095,_	35945095,興櫃
4566,_4566,時碩工業股份有限公司,24262159,_	24262159,上市
4568,_4568,科際精密股份有限公司,54705928,_	54705928,上櫃
4569,_4569,六方科技股份有限公司,93107034,_	93107034,上市
4570,_4570,傑生工業股份有限公司,80012106,_	80012106,不繼續公開發行
4571,_4571,鈞興機電國際股份有限公司,85282254,_	85282254,上市
4572,_4572,駐龍精密機械股份有限公司,23830154,_	23830154,上市
4573,_4573,高明鐵企業股份有限公司,89338287,_	89338287,興櫃
4575,_4575,銓寶工業股份有限公司,97532545,_	97532545,興櫃
4576,_4576,大銀微系統股份有限公司,97413843,_	97413843,上市
4577,_4577,達航科技股份有限公司,86078580,_	86078580,上櫃
4578,_4578,總格精密股份有限公司,23903228,_	23903228,興櫃
4580,_4580,捷流閥業股份有限公司,15877936,_	15877936,上櫃
4581,_4581,World Known MFG(Cayman)Limited,87027821,_	87027821,上市
4582,_4582,聚恆科技股份有限公司,16452612,_	16452612,興櫃
4583,_4583,台灣精銳科技股份有限公司,70647919,_	70647919,上市
4584,_4584,君帆工業股份有限公司,69777435,_	69777435,上櫃
4585,_4585,達明機器人股份有限公司,42643271,_	42643271,公開發行
4586,_4586,能海電能科技股份有限公司,28068917,_	28068917,公開發行
4587,_4587,寶元數控股份有限公司,28420209,_	28420209,興櫃
4588,_4588,玖鼎電力資訊股份有限公司,27736932,_	27736932,興櫃
4589,_4589,碩陽電機股份有限公司,13055739,_	13055739,興櫃
4590,_4590,富田電機股份有限公司,22802861,_	22802861,公開發行
4609,_4609,唐鋒實業股份有限公司,34097236,_	34097236,上櫃
4702,_4702,中美聯合實業股份有限公司,11121403,_	11121403,上櫃
4706,_4706,大恭化學工業股份有限公司,11051504,_	11051504,上櫃
4707,_4707,磐亞股份有限公司,5712099,_	05712099,上櫃
